City	Edition	Sport	Discipline		NOC	Gender		Event_gender	Medal
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		ITA	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		POL	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		POL	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		HUN	Women		W	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		HUN	Women		W	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Women		W	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Women		W	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		SWE	Women		W	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		SWE	Women		W	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		AUS	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		AUS	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		AUS	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		AUS	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		HUN	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		HUN	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		HUN	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		HUN	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		SWE	Women		W	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		SWE	Women		W	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		SWE	Women		W	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		SWE	Women		W	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		HUN	Women		W	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		HUN	Women		W	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		HUN	Women		W	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		HUN	Women		W	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Women		W	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Women		W	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Women		W	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Women		W	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak S		FRA	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak S		TCH	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak S		GBR	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak S		FRA	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak S		FRA	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak S		USA	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak S		USA	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak S		TCH	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak S		TCH	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak S		GER	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak S		ITA	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak S		FRA	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak S		USA	Women		W	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak S		GER	Women		W	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak S		AUS	Women		W	Silver
Barcelona	1992	Cycling	Cycling Road		LAT	Men		M	Bronze
Barcelona	1992	Cycling	Cycling Road		ITA	Men		M	Gold
Barcelona	1992	Cycling	Cycling Road		NED	Men		M	Silver
Barcelona	1992	Cycling	Cycling Road		NED	Women		W	Bronze
Barcelona	1992	Cycling	Cycling Road		AUS	Women		W	Gold
Barcelona	1992	Cycling	Cycling Road		FRA	Women		W	Silver
Barcelona	1992	Cycling	Cycling Road		FRA	Men		M	Bronze
Barcelona	1992	Cycling	Cycling Road		FRA	Men		M	Bronze
Barcelona	1992	Cycling	Cycling Road		FRA	Men		M	Bronze
Barcelona	1992	Cycling	Cycling Road		FRA	Men		M	Bronze
Barcelona	1992	Cycling	Cycling Road		GER	Men		M	Gold
Barcelona	1992	Cycling	Cycling Road		GER	Men		M	Gold
Barcelona	1992	Cycling	Cycling Road		GER	Men		M	Gold
Barcelona	1992	Cycling	Cycling Road		GER	Men		M	Gold
Barcelona	1992	Cycling	Cycling Road		ITA	Men		M	Silver
Barcelona	1992	Cycling	Cycling Road		ITA	Men		M	Silver
Barcelona	1992	Cycling	Cycling Road		ITA	Men		M	Silver
Barcelona	1992	Cycling	Cycling Road		ITA	Men		M	Silver
Barcelona	1992	Cycling	Cycling Track		USA	Men		M	Bronze
Barcelona	1992	Cycling	Cycling Track		ESP	Men		M	Gold
Barcelona	1992	Cycling	Cycling Track		AUS	Men		M	Silver
Barcelona	1992	Cycling	Cycling Track		NZL	Men		M	Bronze
Barcelona	1992	Cycling	Cycling Track		GBR	Men		M	Gold
Barcelona	1992	Cycling	Cycling Track		GER	Men		M	Silver
Barcelona	1992	Cycling	Cycling Track		USA	Women		W	Bronze
Barcelona	1992	Cycling	Cycling Track		GER	Women		W	Gold
Barcelona	1992	Cycling	Cycling Track		AUS	Women		W	Silver
Barcelona	1992	Cycling	Cycling Track		BEL	Men		M	Bronze
Barcelona	1992	Cycling	Cycling Track		ITA	Men		M	Gold
Barcelona	1992	Cycling	Cycling Track		NED	Men		M	Silver
Barcelona	1992	Cycling	Cycling Track		NED	Women		W	Bronze
Barcelona	1992	Cycling	Cycling Track		EST	Women		W	Gold
Barcelona	1992	Cycling	Cycling Track		GER	Women		W	Silver
Barcelona	1992	Cycling	Cycling Track		CAN	Men		M	Bronze
Barcelona	1992	Cycling	Cycling Track		GER	Men		M	Gold
Barcelona	1992	Cycling	Cycling Track		AUS	Men		M	Silver
Barcelona	1992	Cycling	Cycling Track		DEN	Men		M	Bronze
Barcelona	1992	Cycling	Cycling Track		DEN	Men		M	Bronze
Barcelona	1992	Cycling	Cycling Track		DEN	Men		M	Bronze
Barcelona	1992	Cycling	Cycling Track		DEN	Men		M	Bronze
Barcelona	1992	Cycling	Cycling Track		DEN	Men		M	Bronze
Barcelona	1992	Cycling	Cycling Track		GER	Men		M	Gold
Barcelona	1992	Cycling	Cycling Track		GER	Men		M	Gold
Barcelona	1992	Cycling	Cycling Track		GER	Men		M	Gold
Barcelona	1992	Cycling	Cycling Track		GER	Men		M	Gold
Barcelona	1992	Cycling	Cycling Track		GER	Men		M	Gold
Barcelona	1992	Cycling	Cycling Track		AUS	Men		M	Silver
Barcelona	1992	Cycling	Cycling Track		AUS	Men		M	Silver
Barcelona	1992	Cycling	Cycling Track		AUS	Men		M	Silver
Barcelona	1992	Cycling	Cycling Track		AUS	Men		M	Silver
Barcelona	1992	Equestrian	Dressage		GER	Men		X	Bronze
Barcelona	1992	Equestrian	Dressage		GER	Women		X	Gold
Barcelona	1992	Equestrian	Dressage		GER	Women		X	Silver
Barcelona	1992	Equestrian	Dressage		USA	Men		X	Bronze
Barcelona	1992	Equestrian	Dressage		USA	Men		X	Bronze
Barcelona	1992	Equestrian	Dressage		GER	Men		X	Gold
Barcelona	1992	Equestrian	Dressage		USA	Women		X	Bronze
Barcelona	1992	Equestrian	Dressage		USA	Women		X	Bronze
Barcelona	1992	Equestrian	Dressage		GER	Women		X	Gold
Barcelona	1992	Equestrian	Dressage		GER	Women		X	Gold
Barcelona	1992	Equestrian	Dressage		GER	Women		X	Gold
Barcelona	1992	Equestrian	Dressage		NED	Women		X	Silver
Barcelona	1992	Equestrian	Dressage		NED	Women		X	Silver
Barcelona	1992	Equestrian	Dressage		NED	Women		X	Silver
Barcelona	1992	Equestrian	Dressage		NED	Women		X	Silver
Barcelona	1992	Equestrian	Eventing		NZL	Men		X	Bronze
Barcelona	1992	Equestrian	Eventing		AUS	Men		X	Gold
Barcelona	1992	Equestrian	Eventing		GER	Men		X	Silver
Barcelona	1992	Equestrian	Eventing		GER	Men		X	Bronze
Barcelona	1992	Equestrian	Eventing		GER	Men		X	Bronze
Barcelona	1992	Equestrian	Eventing		GER	Men		X	Bronze
Barcelona	1992	Equestrian	Eventing		GER	Men		X	Bronze
Barcelona	1992	Equestrian	Eventing		AUS	Men		X	Gold
Barcelona	1992	Equestrian	Eventing		AUS	Men		X	Gold
Barcelona	1992	Equestrian	Eventing		AUS	Men		X	Gold
Barcelona	1992	Equestrian	Eventing		NZL	Men		X	Silver
Barcelona	1992	Equestrian	Eventing		NZL	Men		X	Silver
Barcelona	1992	Equestrian	Eventing		NZL	Men		X	Silver
Barcelona	1992	Equestrian	Eventing		AUS	Women		X	Gold
Barcelona	1992	Equestrian	Eventing		NZL	Women		X	Silver
Barcelona	1992	Equestrian	Jumping		USA	Men		X	Bronze
Barcelona	1992	Equestrian	Jumping		GER	Men		X	Gold
Barcelona	1992	Equestrian	Jumping		NED	Men		X	Silver
Barcelona	1992	Equestrian	Jumping		FRA	Men		X	Bronze
Barcelona	1992	Equestrian	Jumping		FRA	Men		X	Bronze
Barcelona	1992	Equestrian	Jumping		FRA	Men		X	Bronze
Barcelona	1992	Equestrian	Jumping		FRA	Men		X	Bronze
Barcelona	1992	Equestrian	Jumping		NED	Men		X	Gold
Barcelona	1992	Equestrian	Jumping		NED	Men		X	Gold
Barcelona	1992	Equestrian	Jumping		NED	Men		X	Gold
Barcelona	1992	Equestrian	Jumping		NED	Men		X	Gold
Barcelona	1992	Equestrian	Jumping		AUT	Men		X	Silver
Barcelona	1992	Equestrian	Jumping		AUT	Men		X	Silver
Barcelona	1992	Equestrian	Jumping		AUT	Men		X	Silver
Barcelona	1992	Equestrian	Jumping		AUT	Men		X	Silver
Barcelona	1992	Fencing	Fencing		FRA	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		FRA	Men		M	Gold
Barcelona	1992	Fencing	Fencing		EUN	Men		M	Silver
Barcelona	1992	Fencing	Fencing		EUN	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		EUN	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		EUN	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		EUN	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		EUN	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		GER	Men		M	Gold
Barcelona	1992	Fencing	Fencing		GER	Men		M	Gold
Barcelona	1992	Fencing	Fencing		GER	Men		M	Gold
Barcelona	1992	Fencing	Fencing		GER	Men		M	Gold
Barcelona	1992	Fencing	Fencing		GER	Men		M	Gold
Barcelona	1992	Fencing	Fencing		HUN	Men		M	Silver
Barcelona	1992	Fencing	Fencing		HUN	Men		M	Silver
Barcelona	1992	Fencing	Fencing		HUN	Men		M	Silver
Barcelona	1992	Fencing	Fencing		HUN	Men		M	Silver
Barcelona	1992	Fencing	Fencing		HUN	Men		M	Silver
Barcelona	1992	Fencing	Fencing		CUB	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		FRA	Men		M	Gold
Barcelona	1992	Fencing	Fencing		EUN	Men		M	Silver
Barcelona	1992	Fencing	Fencing		EUN	Women		W	Bronze
Barcelona	1992	Fencing	Fencing		ITA	Women		W	Gold
Barcelona	1992	Fencing	Fencing		CHN	Women		W	Silver
Barcelona	1992	Fencing	Fencing		POL	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		POL	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		POL	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		POL	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		POL	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		GER	Men		M	Gold
Barcelona	1992	Fencing	Fencing		GER	Men		M	Gold
Barcelona	1992	Fencing	Fencing		GER	Men		M	Gold
Barcelona	1992	Fencing	Fencing		GER	Men		M	Gold
Barcelona	1992	Fencing	Fencing		GER	Men		M	Gold
Barcelona	1992	Fencing	Fencing		CUB	Men		M	Silver
Barcelona	1992	Fencing	Fencing		CUB	Men		M	Silver
Barcelona	1992	Fencing	Fencing		CUB	Men		M	Silver
Barcelona	1992	Fencing	Fencing		CUB	Men		M	Silver
Barcelona	1992	Fencing	Fencing		CUB	Men		M	Silver
Barcelona	1992	Fencing	Fencing		ROU	Women		W	Bronze
Barcelona	1992	Fencing	Fencing		ROU	Women		W	Bronze
Barcelona	1992	Fencing	Fencing		ROU	Women		W	Bronze
Barcelona	1992	Fencing	Fencing		ROU	Women		W	Bronze
Barcelona	1992	Fencing	Fencing		ROU	Women		W	Bronze
Barcelona	1992	Fencing	Fencing		ITA	Women		W	Gold
Barcelona	1992	Fencing	Fencing		ITA	Women		W	Gold
Barcelona	1992	Fencing	Fencing		ITA	Women		W	Gold
Barcelona	1992	Fencing	Fencing		ITA	Women		W	Gold
Barcelona	1992	Fencing	Fencing		ITA	Women		W	Gold
Barcelona	1992	Fencing	Fencing		GER	Women		W	Silver
Barcelona	1992	Fencing	Fencing		GER	Women		W	Silver
Barcelona	1992	Fencing	Fencing		GER	Women		W	Silver
Barcelona	1992	Fencing	Fencing		GER	Women		W	Silver
Barcelona	1992	Fencing	Fencing		GER	Women		W	Silver
Barcelona	1992	Fencing	Fencing		FRA	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		HUN	Men		M	Gold
Barcelona	1992	Fencing	Fencing		ITA	Men		M	Silver
Barcelona	1992	Fencing	Fencing		FRA	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		FRA	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		FRA	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		FRA	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		FRA	Men		M	Bronze
Barcelona	1992	Fencing	Fencing		EUN	Men		M	Gold
Barcelona	1992	Fencing	Fencing		EUN	Men		M	Gold
Barcelona	1992	Fencing	Fencing		EUN	Men		M	Gold
Barcelona	1992	Fencing	Fencing		EUN	Men		M	Gold
Barcelona	1992	Fencing	Fencing		EUN	Men		M	Gold
Barcelona	1992	Fencing	Fencing		HUN	Men		M	Silver
Barcelona	1992	Fencing	Fencing		HUN	Men		M	Silver
Barcelona	1992	Fencing	Fencing		HUN	Men		M	Silver
Barcelona	1992	Fencing	Fencing		HUN	Men		M	Silver
Barcelona	1992	Fencing	Fencing		HUN	Men		M	Silver
Barcelona	1992	Football	Football		GHA	Men		M	Bronze
Barcelona	1992	Football	Football		GHA	Men		M	Bronze
Barcelona	1992	Football	Football		GHA	Men		M	Bronze
Barcelona	1992	Football	Football		GHA	Men		M	Bronze
Barcelona	1992	Football	Football		GHA	Men		M	Bronze
Barcelona	1992	Football	Football		GHA	Men		M	Bronze
Barcelona	1992	Football	Football		GHA	Men		M	Bronze
Barcelona	1992	Football	Football		GHA	Men		M	Bronze
Barcelona	1992	Football	Football		GHA	Men		M	Bronze
Barcelona	1992	Football	Football		GHA	Men		M	Bronze
Barcelona	1992	Football	Football		GHA	Men		M	Bronze
Barcelona	1992	Football	Football		GHA	Men		M	Bronze
Barcelona	1992	Football	Football		GHA	Men		M	Bronze
Barcelona	1992	Football	Football		ESP	Men		M	Gold
Barcelona	1992	Football	Football		ESP	Men		M	Gold
Barcelona	1992	Football	Football		ESP	Men		M	Gold
Barcelona	1992	Football	Football		ESP	Men		M	Gold
Barcelona	1992	Football	Football		ESP	Men		M	Gold
Barcelona	1992	Football	Football		ESP	Men		M	Gold
Barcelona	1992	Football	Football		ESP	Men		M	Gold
Barcelona	1992	Football	Football		ESP	Men		M	Gold
Barcelona	1992	Football	Football		ESP	Men		M	Gold
Barcelona	1992	Football	Football		ESP	Men		M	Gold
Barcelona	1992	Football	Football		ESP	Men		M	Gold
Barcelona	1992	Football	Football		ESP	Men		M	Gold
Barcelona	1992	Football	Football		POL	Men		M	Silver
Barcelona	1992	Football	Football		POL	Men		M	Silver
Barcelona	1992	Football	Football		POL	Men		M	Silver
Barcelona	1992	Football	Football		POL	Men		M	Silver
Barcelona	1992	Football	Football		POL	Men		M	Silver
Barcelona	1992	Football	Football		POL	Men		M	Silver
Barcelona	1992	Football	Football		POL	Men		M	Silver
Barcelona	1992	Football	Football		POL	Men		M	Silver
Barcelona	1992	Football	Football		POL	Men		M	Silver
Barcelona	1992	Football	Football		POL	Men		M	Silver
Barcelona	1992	Football	Football		POL	Men		M	Silver
Barcelona	1992	Football	Football		POL	Men		M	Silver
Barcelona	1992	Gymnastics	Artistic G.		EUN	Women		W	Gold
Barcelona	1992	Gymnastics	Artistic G.		CHN	Women		W	Silver
Barcelona	1992	Gymnastics	Artistic G.		USA	Women		W	Silver
Barcelona	1992	Gymnastics	Artistic G.		CHN	Men		M	Gold
Barcelona	1992	Gymnastics	Artistic G.		JPN	Men		M	Silver
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Silver
Barcelona	1992	Gymnastics	Artistic G.		ROU	Women		W	Bronze
Barcelona	1992	Gymnastics	Artistic G.		EUN	Women		W	Bronze
Barcelona	1992	Gymnastics	Artistic G.		USA	Women		W	Bronze
Barcelona	1992	Gymnastics	Artistic G.		ROU	Women		W	Gold
Barcelona	1992	Gymnastics	Artistic G.		HUN	Women		W	Silver
Barcelona	1992	Gymnastics	Artistic G.		USA	Men		M	Gold
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Silver
Barcelona	1992	Gymnastics	Artistic G.		GER	Men		M	Silver
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Bronze
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Gold
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Silver
Barcelona	1992	Gymnastics	Artistic G.		ROU	Women		W	Bronze
Barcelona	1992	Gymnastics	Artistic G.		EUN	Women		W	Gold
Barcelona	1992	Gymnastics	Artistic G.		USA	Women		W	Silver
Barcelona	1992	Gymnastics	Artistic G.		CHN	Men		M	Bronze
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Bronze
Barcelona	1992	Gymnastics	Artistic G.		JPN	Men		M	Bronze
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Gold
Barcelona	1992	Gymnastics	Artistic G.		CHN	Men		M	Silver
Barcelona	1992	Gymnastics	Artistic G.		GER	Men		M	Bronze
Barcelona	1992	Gymnastics	Artistic G.		PRK	Men		M	Gold
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Gold
Barcelona	1992	Gymnastics	Artistic G.		CHN	Men		M	Bronze
Barcelona	1992	Gymnastics	Artistic G.		GER	Men		M	Bronze
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Gold
Barcelona	1992	Gymnastics	Artistic G.		CHN	Men		M	Silver
Barcelona	1992	Gymnastics	Artistic G.		JPN	Men		M	Bronze
Barcelona	1992	Gymnastics	Artistic G.		JPN	Men		M	Bronze
Barcelona	1992	Gymnastics	Artistic G.		JPN	Men		M	Bronze
Barcelona	1992	Gymnastics	Artistic G.		JPN	Men		M	Bronze
Barcelona	1992	Gymnastics	Artistic G.		JPN	Men		M	Bronze
Barcelona	1992	Gymnastics	Artistic G.		JPN	Men		M	Bronze
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Gold
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Gold
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Gold
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Gold
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Gold
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Gold
Barcelona	1992	Gymnastics	Artistic G.		CHN	Men		M	Silver
Barcelona	1992	Gymnastics	Artistic G.		CHN	Men		M	Silver
Barcelona	1992	Gymnastics	Artistic G.		CHN	Men		M	Silver
Barcelona	1992	Gymnastics	Artistic G.		CHN	Men		M	Silver
Barcelona	1992	Gymnastics	Artistic G.		CHN	Men		M	Silver
Barcelona	1992	Gymnastics	Artistic G.		CHN	Men		M	Silver
Barcelona	1992	Gymnastics	Artistic G.		USA	Women		W	Bronze
Barcelona	1992	Gymnastics	Artistic G.		USA	Women		W	Bronze
Barcelona	1992	Gymnastics	Artistic G.		USA	Women		W	Bronze
Barcelona	1992	Gymnastics	Artistic G.		USA	Women		W	Bronze
Barcelona	1992	Gymnastics	Artistic G.		USA	Women		W	Bronze
Barcelona	1992	Gymnastics	Artistic G.		USA	Women		W	Bronze
Barcelona	1992	Gymnastics	Artistic G.		EUN	Women		W	Gold
Barcelona	1992	Gymnastics	Artistic G.		EUN	Women		W	Gold
Barcelona	1992	Gymnastics	Artistic G.		EUN	Women		W	Gold
Barcelona	1992	Gymnastics	Artistic G.		EUN	Women		W	Gold
Barcelona	1992	Gymnastics	Artistic G.		EUN	Women		W	Gold
Barcelona	1992	Gymnastics	Artistic G.		EUN	Women		W	Gold
Barcelona	1992	Gymnastics	Artistic G.		ROU	Women		W	Silver
Barcelona	1992	Gymnastics	Artistic G.		ROU	Women		W	Silver
Barcelona	1992	Gymnastics	Artistic G.		ROU	Women		W	Silver
Barcelona	1992	Gymnastics	Artistic G.		ROU	Women		W	Silver
Barcelona	1992	Gymnastics	Artistic G.		ROU	Women		W	Silver
Barcelona	1992	Gymnastics	Artistic G.		ROU	Women		W	Silver
Barcelona	1992	Gymnastics	Artistic G.		USA	Women		W	Bronze
Barcelona	1992	Gymnastics	Artistic G.		CHN	Women		W	Gold
Barcelona	1992	Gymnastics	Artistic G.		EUN	Women		W	Silver
Barcelona	1992	Gymnastics	Artistic G.		KOR	Men		M	Bronze
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Gold
Barcelona	1992	Gymnastics	Artistic G.		EUN	Men		M	Silver
Barcelona	1992	Gymnastics	Artistic G.		EUN	Women		W	Bronze
Barcelona	1992	Gymnastics	Artistic G.		ROU	Women		W	Gold
Barcelona	1992	Gymnastics	Artistic G.		HUN	Women		W	Gold
Barcelona	1992	Gymnastics	Rhythmic G.		EUN	Women		W	Bronze
Barcelona	1992	Gymnastics	Rhythmic G.		EUN	Women		W	Gold
Barcelona	1992	Gymnastics	Rhythmic G.		ESP	Women		W	Silver
Barcelona	1992	Handball	Handball		FRA	Men		M	Bronze
Barcelona	1992	Handball	Handball		FRA	Men		M	Bronze
Barcelona	1992	Handball	Handball		FRA	Men		M	Bronze
Barcelona	1992	Handball	Handball		FRA	Men		M	Bronze
Barcelona	1992	Handball	Handball		FRA	Men		M	Bronze
Barcelona	1992	Handball	Handball		FRA	Men		M	Bronze
Barcelona	1992	Handball	Handball		FRA	Men		M	Bronze
Barcelona	1992	Handball	Handball		FRA	Men		M	Bronze
Barcelona	1992	Handball	Handball		FRA	Men		M	Bronze
Barcelona	1992	Handball	Handball		FRA	Men		M	Bronze
Barcelona	1992	Handball	Handball		FRA	Men		M	Bronze
Barcelona	1992	Handball	Handball		FRA	Men		M	Bronze
Barcelona	1992	Handball	Handball		FRA	Men		M	Bronze
Barcelona	1992	Handball	Handball		FRA	Men		M	Bronze
Barcelona	1992	Handball	Handball		FRA	Men		M	Bronze
Barcelona	1992	Handball	Handball		FRA	Men		M	Bronze
Barcelona	1992	Handball	Handball		EUN	Men		M	Gold
Barcelona	1992	Handball	Handball		EUN	Men		M	Gold
Barcelona	1992	Handball	Handball		EUN	Men		M	Gold
Barcelona	1992	Handball	Handball		EUN	Men		M	Gold
Barcelona	1992	Handball	Handball		EUN	Men		M	Gold
Barcelona	1992	Handball	Handball		EUN	Men		M	Gold
Barcelona	1992	Handball	Handball		EUN	Men		M	Gold
Barcelona	1992	Handball	Handball		EUN	Men		M	Gold
Barcelona	1992	Handball	Handball		EUN	Men		M	Gold
Barcelona	1992	Handball	Handball		EUN	Men		M	Gold
Barcelona	1992	Handball	Handball		EUN	Men		M	Gold
Barcelona	1992	Handball	Handball		EUN	Men		M	Gold
Barcelona	1992	Handball	Handball		SWE	Men		M	Silver
Barcelona	1992	Handball	Handball		SWE	Men		M	Silver
Barcelona	1992	Handball	Handball		SWE	Men		M	Silver
Barcelona	1992	Handball	Handball		SWE	Men		M	Silver
Barcelona	1992	Handball	Handball		SWE	Men		M	Silver
Barcelona	1992	Handball	Handball		SWE	Men		M	Silver
Barcelona	1992	Handball	Handball		SWE	Men		M	Silver
Barcelona	1992	Handball	Handball		SWE	Men		M	Silver
Barcelona	1992	Handball	Handball		SWE	Men		M	Silver
Barcelona	1992	Handball	Handball		SWE	Men		M	Silver
Barcelona	1992	Handball	Handball		SWE	Men		M	Silver
Barcelona	1992	Handball	Handball		SWE	Men		M	Silver
Barcelona	1992	Handball	Handball		SWE	Men		M	Silver
Barcelona	1992	Handball	Handball		SWE	Men		M	Silver
Barcelona	1992	Handball	Handball		SWE	Men		M	Silver
Barcelona	1992	Handball	Handball		SWE	Men		M	Silver
Barcelona	1992	Handball	Handball		EUN	Women		W	Bronze
Barcelona	1992	Handball	Handball		EUN	Women		W	Bronze
Barcelona	1992	Handball	Handball		EUN	Women		W	Bronze
Barcelona	1992	Handball	Handball		EUN	Women		W	Bronze
Barcelona	1992	Handball	Handball		EUN	Women		W	Bronze
Barcelona	1992	Handball	Handball		EUN	Women		W	Bronze
Barcelona	1992	Handball	Handball		EUN	Women		W	Bronze
Barcelona	1992	Handball	Handball		EUN	Women		W	Bronze
Barcelona	1992	Handball	Handball		EUN	Women		W	Bronze
Barcelona	1992	Handball	Handball		EUN	Women		W	Bronze
Barcelona	1992	Handball	Handball		EUN	Women		W	Bronze
Barcelona	1992	Handball	Handball		EUN	Women		W	Bronze
Barcelona	1992	Handball	Handball		EUN	Women		W	Bronze
Barcelona	1992	Handball	Handball		KOR	Women		W	Gold
Barcelona	1992	Handball	Handball		KOR	Women		W	Gold
Barcelona	1992	Handball	Handball		KOR	Women		W	Gold
Barcelona	1992	Handball	Handball		KOR	Women		W	Gold
Barcelona	1992	Handball	Handball		KOR	Women		W	Gold
Barcelona	1992	Handball	Handball		KOR	Women		W	Gold
Barcelona	1992	Handball	Handball		KOR	Women		W	Gold
Barcelona	1992	Handball	Handball		KOR	Women		W	Gold
Barcelona	1992	Handball	Handball		KOR	Women		W	Gold
Barcelona	1992	Handball	Handball		KOR	Women		W	Gold
Barcelona	1992	Handball	Handball		KOR	Women		W	Gold
Barcelona	1992	Handball	Handball		KOR	Women		W	Gold
Barcelona	1992	Handball	Handball		KOR	Women		W	Gold
Barcelona	1992	Handball	Handball		NOR	Women		W	Silver
